Official_ID,Label,KLD,EMD,RMSE,RE,NSE,KGE
08MF068,frequency,0.02983590817915611,2.7315,3.141399176690107,0.10888962494816128,0.9927599748922695,0.9204022711458695
08NM133,time,2.1704654470511304,0.9115,0.9488610056546033,0.8510635554889221,0.9639469919136342,0.7944494936113426
08NM133,frequency,0.987431183452565,0.8136,0.7118439597198244,0.8172189233506176,0.9797088848284834,0.7767766232139552
07ED003,time,0.033734493882845856,0.9731,1.7858597827269993,0.0724991936890225,0.9877316556525285,0.8842842823154872
07ED003,frequency,0.027669656820153828,0.6059,0.9196715373006393,0.07180463507462016,0.9967464556238584,0.9399775186474656
12334510,time,0.08758697857216784,1.6368,2.807036353149435,0.19640531142478518,0.867741637206064,0.6118752556315914
12334510,frequency,0.07460141409631495,1.4564,2.440623152144133,0.19383227238803918,0.900016457149824,0.6612669222838388
12344000,time,0.049385440700325356,0.8959,1.7892451261115434,0.06491780241189431,0.9777608036291633,0.8437905604608817
12344000,frequency,0.02382379598287334,0.467,0.92344557417366,0.044916516675312435,0.9940761778366293,0.9277305337667345
08LE108,time,0.07997800220316625,1.7491,3.122360240331511,0.25455278459297237,0.8407433177653343,0.5629742665123287
08LE108,frequency,0.03913715909418224,2.666,5.340259629280221,0.284779810837408,0.5341389605685212,0.20843495175472626
08LA018,time,0.14712496656755958,6.3873,11.915795065294631,0.12551451847660594,0.9494962324245847,0.7952552352427733
08LA018,frequency,0.04504603603776133,5.6676,9.913622761782868,0.11442635590729608,0.9650423278758238,0.8233952297129998
09AE003,time,0.39248451320840216,5.4477,9.091920430589505,0.29459839453800846,0.6093455062610311,0.3710492134630927
09AE003,frequency,0.1862453711087608,5.1263,8.251996008860482,0.2973566673209301,0.6781899592254069,0.42192516207448716
12043000,time,0.05140248636458126,9.0944,13.883179529694798,0.14681309936358822,0.9832063980001259,0.8943701293481328
12043000,frequency,0.0503032921629769,9.2424,15.106646650790475,0.14923697340346329,0.9801160748797715,0.8775398788424424
12445900,time,0.35634554333410556,0.903,1.2961596679764111,0.43629259310233054,0.8304615406818835,0.7013162575750891
12445900,frequency,0.10191398849395608,0.9354,1.1679028283462696,0.4316094662076523,0.8623536671787715,0.6926815452941462
05CB001,time,0.332383079926202,0.3464,0.529213740952933,0.4483619580293172,0.9607349127709603,0.7873173170229546
05CB001,frequency,0.12711917378487128,0.218,0.2845318552678488,0.3568955721998791,0.9886497315374537,0.9016173123798815
12113346,time,0.1498802180685042,3.013,5.196909169834394,0.20235640305382038,0.8596467015371911,0.6371767021764172
12113346,frequency,0.12804760386123804,2.8049,4.758496686235212,0.20059617724743192,0.8823283310590843,0.6678737569655355
12115500,time,0.307815855159862,22.0469,37.07264465653431,0.22142800747143307,0.7930273928348988,0.5437210312011478
12115500,frequency,0.16283064292061555,20.9856,35.42218801400126,0.20918915451349868,0.8110458211013372,0.5637557048209753
08LE094,time,0.8286162096732154,2.0824,2.8818607884340914,0.6098032503517137,0.8334165692228684,0.5141126707392238
08LE094,frequency,0.2789810125408747,2.3612,3.268215869942737,0.6046542498496364,0.7857566870755053,0.433939337711709
08MA001,time,0.4763084621279213,3.2528,5.153287022001616,0.17073181989038783,0.8221149967637877,0.5876998416069356
08MA001,frequency,0.10829246494549802,2.6359,3.9959031387283668,0.14553375368647847,0.8930451269188968,0.776427346982466
08NJ168,time,0.48331753827175133,5.5641,11.692124243568136,0.2660379010393017,0.9144335104591357,0.7110588830454386
08NJ168,frequency,0.1441396414228098,5.3322,10.610099958483817,0.2545002568346135,0.9295378610410832,0.7413705359935538
08NN015,time,0.0849067141449192,2.8482,5.8499273143205315,0.15737091591999475,0.9424330164245588,0.717947658822641
08NN015,frequency,0.03890731876263744,2.2982,4.970565808396274,0.10406400603432492,0.9584391721357842,0.7624067638336051
12324680,time,0.02078762835148668,0.3229,0.616230431218757,0.05978267600859963,0.9456610684157117,0.7774272332763326
12324680,frequency,0.01438389969627442,0.2876,0.5661785652723675,0.05329068858487308,0.9541296916319827,0.7964021182016797
08HB069,time,0.10765058788479721,10.8343,23.382672851683374,0.1509050131230915,0.9696180665767663,0.8511762937549028
08HB069,frequency,0.10051450871940829,9.9981,20.85504675857629,0.1576806537803169,0.9758315144956512,0.8746206523351043
08FF001,time,0.013733070279832895,4.1354,5.68466409398782,0.06850404020383258,0.9875889576656521,0.921514599467578
08FF001,frequency,0.009114701774213113,3.4806,3.7751565883808373,0.060509115388214366,0.9945264563877865,0.9574594974332661
05BL014,time,0.1742853543445982,1.8547,3.162706944542972,0.20265633725026946,0.9142191475050037,0.6966970018041521
05BL014,frequency,0.11021669050887348,1.6396,2.6097835833595964,0.18358030635317735,0.9415907750613624,0.7505364796979056
08NH032,time,0.3262992653134961,7.6701,17.88596542793523,0.18045157036833198,0.7548165537639444,0.5007029535764811
08NH032,frequency,0.2236612771192417,7.4201,15.6388594820749,0.25652894153481987,0.812553849444342,0.5630007863038656
12400900,time,0.3882967198782398,1.1312,2.236608268884468,0.31800721659000564,0.0710727556671289,0.04538309118832051
12400900,frequency,0.11542297925199572,1.6011,3.27234322958697,0.35824642267269985,-0.9884723086125704,-0.39342488575646106
08HD011,time,0.5205740304599397,9.0995,15.279897276461856,0.34515554467073056,0.8849983581773148,0.702774629643804
08HD011,frequency,0.07102047311675042,8.0464,11.605739608050586,0.2904723316967612,0.9336549056487801,0.7966513647732957
08HA026,time,4.073754088576763,5.1714,5.783386404719989,30.622883264018775,0.8704658909726919,0.5435019607443126
08HA026,frequency,0.8422417235738986,6.6132,7.324128840114924,24.56070084795212,0.7922544768356272,0.28050227353611645
08NL007,time,0.19539443328785563,2.792,6.041860603989842,0.16618060075572405,0.9039768887949771,0.6752987619843432
08NL007,frequency,0.05117884093770137,2.4183,5.065943314534474,0.1449998393739105,0.9324920340219884,0.729842245290474
15106980,time,0.23931649631717017,16.4485,33.744608471826886,0.14867621604070771,0.8040819818642146,0.5731624037387308
15106980,frequency,0.14482418802131988,15.8094,32.88243384061486,0.14039892243449684,0.813965495514928,0.5857488373265246
12098500,time,0.0450715185666153,5.8112,6.486060376830948,0.15524653866628477,0.9369761804868825,0.8135653894456092
12098500,frequency,0.0464038852748519,5.3842,5.778459043102397,0.15361040505273627,0.9499773351172098,0.8406383233904071
08NM134,time,0.2969185706515777,1.2253,1.7760519095280307,0.34428513969051616,0.9191163467048943,0.645798459281294
08NM134,frequency,0.26679440805986354,0.858,1.0445388636945638,0.3359073467856163,0.9720231602367615,0.7868464849023791
08NB014,time,0.5704638139520977,5.1601,8.361384251193996,0.23361620974635622,0.9723199095223678,0.85004106682435
08NB014,frequency,0.3523016469330301,4.5603,6.377544059434535,0.22894252272956164,0.9838965816188852,0.8799347801593376
05CC007,time,0.4014009957065479,1.1775,2.6069158948950215,0.7825174280661314,0.6407546433300753,0.4218320627890617
05CC007,frequency,0.3780402314974852,1.1766,2.4196938349265387,0.9226195672878255,0.6905019199195952,0.4798672781726818
12208000,time,0.0423334308884317,4.9174,7.33032052405158,0.054723842969419914,0.9862728621975696,0.9105720429597407
12208000,frequency,0.035828870056902516,4.288,5.372937997769315,0.05988851476655925,0.9926250730735899,0.9457290834780996
08CG005,time,0.0701163052761814,6.6691,11.502579056780654,0.07251310522549703,0.9646842328699917,0.8200373380121462
08CG005,frequency,0.03968357011363203,5.2411,8.411288572971655,0.07146568544588879,0.9811155971404815,0.868810713495535
08JB002,time,0.11560522507648532,0.9207,1.6076771367880827,0.11544331186684044,0.906058151787794,0.7051835454518034
08JB002,frequency,0.03997943595852395,0.8391,1.4909987738239487,0.10516015856559738,0.9191991365642707,0.7254604607105297
08FF006,time,0.41966734617838175,80.3623,133.50533619130573,0.5619637573175927,0.3148674575087099,0.06507402768032278
08FF006,frequency,0.3605593506629671,78.3139,129.9468815733281,0.5588767887636776,0.3509037942935318,0.0894727335957678
08LB076,time,0.1204207154035373,3.4801,7.1320544021528365,0.10584974228933632,0.9554474901180586,0.7805104597871395
08LB076,frequency,0.039690156091564864,2.8783,5.752075506206404,0.07776110346807696,0.9710204233134636,0.8177151088011094
12201950,time,0.3341492483777186,24.057,45.5989548442598,0.46796560180609,0.5989323657360885,0.3374347162987137
12201950,frequency,0.24715734163256806,23.0013,43.63317632781947,0.44656164638414203,0.6327671716298926,0.3667261814929692
08MH141,time,0.6254280950021297,33.3072,56.358867623445036,0.40646647288605486,0.8422160067259449,0.6093950426008653
08MH141,frequency,0.3356927714978661,30.5136,50.86743501067123,0.38054467896650734,0.8714659760939476,0.6478966933134414
05DC006,time,0.14924157106117777,1.3459,2.6082860957686713,0.10188179454931023,0.9208814833295409,0.7245088177325263
05DC006,frequency,0.048047904940488446,0.7541,1.2816782427604472,0.07764574250444559,0.980895938484743,0.8853038437937444
08LG008,time,0.07886399330468921,2.2199,2.9785159426764474,0.24195987547667247,0.9725617426911692,0.8029420105710868
08LG008,frequency,0.06766451503202518,1.6118,2.0768464439273258,0.24185710217877904,0.9866597047709063,0.9026170048521842
08AC002,time,0.2939288230172376,3.1365,4.827137914584079,0.2520376378593402,0.9245571338439436,0.7538897594556283
08AC002,frequency,0.24639423739514305,3.6259,5.790906406630053,0.2517487873184159,0.8914244952685263,0.6788039031636643
12413860,time,0.23349674960408773,3.0422,4.286345922062535,0.2074141894727739,0.9596764386640944,0.8180604089915098
12413860,frequency,0.04776679887345096,2.3118,2.8406736606410217,0.18423997347597496,0.9822896503175768,0.8833446848029347
15052800,time,0.16082578723751342,15.3937,31.12116172861009,0.13497432638533818,0.8136123178313293,0.6292999429583698
15052800,frequency,0.05720021755690942,11.9254,23.754516316195346,0.10796298406832903,0.8914079603595179,0.7264718390230092
12117000,time,0.2177279292111265,10.2419,15.141005552221044,0.22859338912127378,0.8912416751088656,0.6865463518546382
12117000,frequency,0.2943464586020331,20.1,34.25201035006514,0.32440932537432743,0.4434230639732678,0.28246739025727474
07FD001,time,0.13390379606361938,1.0491,2.088180141759427,0.36263761368532166,0.8301131051298565,0.5149007780832288
07FD001,frequency,0.09281514535475471,0.7864,1.4588700234435608,0.3315101602258851,0.9170804079141017,0.6493469979813479
08FB004,time,0.04162749841536121,9.8191,11.483240763052537,0.1617097849416102,0.920706738446798,0.8095185479479061
08FB004,frequency,0.03838617562576817,10.4739,12.826294910106817,0.16555625245293587,0.9010741516257784,0.760070389164257
15081995,time,5.018939376179639,110.2741,127.01406529539557,0.7103954205079583,-1.474656552210989,-0.11423684889295771
15081995,frequency,1.39243820421591,99.9615,107.42474441433986,0.7092693616698172,-0.7701903074784642,0.14402670915327753
08NB016,time,0.23661876732351478,9.9503,16.632450509896717,0.3501415385344115,0.4695064051978304,0.23600523645879845
08NB016,frequency,0.10122928521932531,10.8654,18.8507912506711,0.3534884627909498,0.31856123884130594,0.13676947868416245
12434590,time,0.41498027589975295,1.9289,3.676836797507903,0.3838108469772706,0.45531533689976766,0.1636572980644898
12434590,frequency,0.2831846466407161,1.6463,3.1482384976909907,0.35665225614884677,0.6006702275969535,0.2814456497247312
12035450,time,0.16357431922886562,21.4009,37.18365073409611,0.24980989145260044,0.9439514356429838,0.7740499454520962
12035450,frequency,0.12515656970369182,20.5799,35.39589116560048,0.2532045920313942,0.9492114117656191,0.7868701659623608
12150800,time,0.0119457787007989,3.4616,5.2344752473732115,0.03921074014032714,0.9900770955568733,0.922277604208475
12150800,frequency,0.008780928128117815,3.1973,4.808804991094072,0.03545868063727675,0.9916253466457925,0.9325209653880204
08GC008,time,0.0828730769637965,13.545,20.467991458241446,0.23047361503517205,0.6950900840841033,0.5013140356573086
08GC008,frequency,0.10100179810281587,15.8957,25.00501521559348,0.26068477698352716,0.5449330027415722,0.38253782691710947
12185300,time,0.2223174622585307,42.9548,63.312386309108675,0.25741360376905664,0.6234023844407892,0.41720492522402475
12185300,frequency,0.15501390213951,41.1998,59.91687747599127,0.24704366211523635,0.662713821376649,0.44786480678975793
08AA009,time,0.45067279612047123,4.7072,2.83360823367449,0.6289452814653543,0.659078507303286,0.34698496095714093
08AA009,frequency,0.24943759454357403,3.9404,1.2299366315659856,0.5119019691739382,0.9357696568002726,0.6902447518500594
08EE020,time,0.07720355740616869,7.6777,12.23216487954791,0.14330292826159827,0.9071723114019797,0.6941358237239234
08EE020,frequency,0.05836600078261325,6.9991,10.6571037156164,0.14139619795888983,0.9295389243638595,0.7306662275062037
08MH104,time,0.39297651448790727,2.5144,4.635984388350541,0.15739091841715389,0.9772540585298017,0.9094733596891843
08MH104,frequency,0.35407124534660617,2.3871,4.002974018628452,0.15562101780157775,0.983041574404203,0.9400558474668232
