ids,MoM LogNorm RB,LogNorm RB,2-NN RB,8-NN RB,LSTM Time RB,LSTM Dist. RB,LSTM-4NN RB,LSTM-LN-4NN RB,MoM LogNorm MB,LogNorm MB,2-NN MB,8-NN MB,LSTM Time MB,LSTM Dist. MB,LSTM-4NN MB,LSTM-LN-4NN MB,MoM LogNorm RMSE,LogNorm RMSE,2-NN RMSE,8-NN RMSE,LSTM Time RMSE,LSTM Dist. RMSE,LSTM-4NN RMSE,LSTM-LN-4NN RMSE,MoM LogNorm KLD,LogNorm KLD,2-NN KLD,8-NN KLD,LSTM Time KLD,LSTM Dist. KLD,LSTM-4NN KLD,LSTM-LN-4NN KLD
10CB001,-3.67878489233353,-13.527796324116439,50.77347974964271,37.175020279219254,-6.06121562066998,-3.93515466614096,18.81388760018455,8.04645043061049,-0.4227996768268847,-1.5547383392640597,5.835353644694432,4.272494049011049,-0.6966104517113448,-0.4522640409270662,2.162264300703077,0.9247717900321302,24.654511834371572,31.973867944178537,39.473249389185106,26.284689680161442,6.533157296884862,5.331412836150173,13.163001769255533,12.742648199667217,0.1436700375929707,0.1547633248610041,0.2076887374592544,0.1092080328605875,0.0576096129062816,0.0334164310819675,0.0493785701692104,0.0561926141381263
05CA009,25.20474508746384,38.76951818079435,44.945412964967616,44.3897888607412,-0.20678585051106002,2.0587804647339203,23.78700851046884,28.436671904091483,2.28695727024265,3.517759499637686,4.078130470576155,4.02771581332518,-0.0187627529089673,0.1868038313943746,2.15831767223458,2.580205555613494,37.1943729667936,46.43387411076682,57.6170589855616,54.509278169618234,15.35188029042236,14.761127683881337,30.7466625877044,35.17795893894704,0.1764908577936433,0.1976746546753536,0.1417549703701226,0.1491365687709937,0.1994350560064265,0.0657526699459505,0.0779634863138198,0.1020821705460548
05DB006,63.24505388724765,29.60685362904338,27.360110015426542,53.41173357524015,10.61569885610084,13.636247178780769,36.57232059726966,34.236599312513775,4.756731338288248,2.226764621569566,2.0577845180022085,4.01715630415291,0.7984186007125426,1.0255974231216518,2.7498018408604823,2.574183488410673,62.35533558594781,27.537336278609104,21.051060026525214,36.05188038223315,13.287091820115515,12.861019971880982,25.626197398646333,25.346889387463612,0.1807290874723188,0.0708571420018423,0.0392012248163808,0.0654612990415531,0.1589302671544079,0.056032235973399,0.0465524271130561,0.040098387748003
08JE004,22.67625422413226,-10.07787876780543,14.758832168873258,27.81906542281617,-16.91919500437314,-13.23268794027813,-0.33825076585994,-4.04424019637714,1.2684992949435712,-0.56375193121108,0.8256023245886251,1.556185802383407,-0.9464520340056908,-0.7402305141114385,-0.0189215807557835,-0.226232798843744,80.14139279472774,100.42611798051837,39.97822385369294,41.64413398665734,51.61419444203796,58.16866137380716,36.51198230268542,56.97020604837411,0.2906430555679787,0.3236171069945776,0.2272752757013195,0.1144942902137897,0.182137896692657,0.1751086408857355,0.1072745695710182,0.1619740724563598
08NN022,-13.30588518113599,-25.57487589290496,67.24738094551611,26.180103600207573,6.5628965589748205,8.0091880082519,22.09068550354974,6.2702078070314995,-1.069466327011257,-2.0555918086329577,5.405037584638755,2.104237249678249,0.5274956744277568,0.6437419807042465,1.7755483940485608,0.5039706622203538,69.86465269951259,43.62698095455335,98.01893763293039,43.35373235060065,23.892758880578047,23.411427583464906,36.01574247260555,30.87874873848191,0.2436504735471146,0.1685749578924616,0.3379556247821479,0.1143856178765158,0.0794448885481236,0.0563729988829853,0.0720303580164909,0.0779739245772361
08NM241,-18.94381017495031,-25.43580240432502,23.18495236748387,-1.8963357006152,-61.43914783421931,-58.2093186338774,-32.22298642011362,-29.903890475356796,-2.2319234185896697,-2.9967975044376898,2.731606665711797,-0.2234226388790254,-7.238642680800958,-6.858110392749421,-3.794847239423585,-3.5217311871378336,151.95812185230278,66.0504217854614,40.808056611960986,97.09387797722286,153.21223190542818,133.03768654858567,72.62525115762068,45.53487110339851,0.4936598402770833,0.160470103081847,0.0281781253548745,0.0722474309606573,1.448016270589074,0.7520090280460021,0.1166846975684166,0.0872842073440551
15101490,147.69917658267474,86.64497607005572,110.92991194148692,78.23879458934519,38.11650711690197,49.09949832610302,75.16681413401426,77.24484810553285,80.34353306401384,47.13204000713287,60.342252773970046,42.55935155101599,20.734136240206745,26.70852511477361,40.88829357021615,42.01867622718026,162.96861083592674,52.78364910608349,147.30517108655167,60.570497523327575,46.834072701305104,46.97437571329981,61.74280459197039,56.13625802548121,0.6321817467302411,0.1301039389318751,0.3171607680056153,0.1730690773870063,0.0951693705704157,0.1040382729327459,0.1634601801633834,0.1448555290699005
10BB001,17.218624907950282,12.24161781481018,16.28745030578292,19.13566082045353,25.16937248231586,25.93654732860075,24.524312092006532,20.24612330795936,1.814066436748879,1.2897143719705926,1.7159626333629967,2.0160355559733008,2.6517166207109915,2.732542246868908,2.5838170641123583,2.1330783383024645,51.03273199809524,30.14404555613053,16.55127768131177,16.744914943427226,33.03133758023162,32.761995031699385,26.417776697857455,24.757253918432266,0.2846758434233117,0.1974843704907956,0.056124431462004,0.0519726911640128,0.4732542426033685,0.3169650472906625,0.1157805174589157,0.0956823304295539
08EB003,-6.801542991077509,-2.42078122413195,-5.13813880932133,-10.2887813837315,-17.60985007199511,-17.038857926584868,-10.80603975636569,-8.48652235338607,-1.5055307613184283,-0.5358432055981689,-1.137333990758444,-2.277435706869537,-3.897964185534624,-3.771574300105091,-2.391923043740493,-1.8784965478518647,42.060350650897725,26.624256962416702,12.672715071346774,12.684927991080208,16.987975214749795,15.904654640282768,11.24925862033248,14.113964984802818,0.2313306251068813,0.160381097093546,0.0259968991977779,0.0229718929094402,0.2207674932577963,0.111677333610828,0.0348776765167713,0.0476351603865623
07FB004,42.421824605753,3.77824238234007,43.39673028931522,22.14006538715941,19.849254823170558,43.5469931984444,38.21657354648335,26.671010072151702,2.6836857255620927,0.2390188362578045,2.745360122904976,1.400622863224824,1.255701807431529,2.754866041805426,2.4176310770947693,1.6872434345667542,314.71856717761125,162.46427761014144,89.98653676687356,66.34748792492108,230.85165677574625,195.8077888696673,153.48532134226573,156.11523203857942,0.8038588273588863,0.3633198551662042,0.1117761266381166,0.0793840014917175,0.975420719834605,0.4287503549744663,0.2286706566810608,0.2398703694343567
08NN012,0.45012913820406,-29.771224683541742,-5.604261970132559,21.80678627475115,-17.18104961438244,-13.95285661133455,-0.33922283246999,-10.204549016692201,0.0376473771099161,-2.48997104954628,-0.4687227417761432,1.8238506169949704,-1.436968636506262,-1.166972786305959,-0.0283715301242993,-0.8534763645592149,90.98558747700034,51.65804088973154,10.685975950418625,30.2442495352377,28.7266962120297,25.432823096792355,14.710403526291028,23.807997933603243,0.393312627410451,0.2439629436064483,0.0099521949135695,0.0327916512746617,0.2106320347868236,0.1021645000475634,0.0232049096375703,0.0617554485797882
07EA004,26.39454424070401,13.601600825055701,22.479220894569853,20.791667929194,14.41748543273719,15.57762465596832,17.79864181780232,16.1979568176838,3.548960379661505,1.828845460936302,3.022513425235017,2.7956082527841435,1.9385477585259665,2.094537879082363,2.393170363954596,2.1779454078302023,59.21329549312488,34.614227949868706,22.643424099416865,19.542688009850306,13.210519074143612,13.62617743817971,15.972543295385089,19.72711450725042,0.2767210105888504,0.2025515806365182,0.0360274469620481,0.0300589660138414,0.0322972021423808,0.0185069232189967,0.0161028336733579,0.0458941236138343
05DA007,9.18957361754689,0.9195289577306001,1.3052654494681,10.320656742057201,-13.88420717047882,-13.11897991613741,-6.345382393246219,-5.08079413710774,2.62916576348702,0.2630801117457701,0.3734405288893194,2.952772184240007,-3.972315111125736,-3.753381199484832,-1.81543326252909,-1.45363070417721,111.00212337740429,45.31603127987702,16.75958211961619,17.641770332254826,31.948157089645868,31.37069394159928,17.40909113562086,14.873884220434675,0.6568470534465009,0.2758862455926154,0.0400220136687684,0.0923505204178669,0.1128439323432718,0.0302992141366441,0.0282832905650138,0.0446019880473613
12335500,45.751785987895985,25.84291003218472,163.4220442046186,91.41815122326148,10.03200147990285,13.861313341052231,58.830621552266194,46.43390618631293,1.4309164849134253,0.8082536055088815,5.111129369080901,2.8591613809410754,0.3137572880338832,0.4335214753694945,1.839963289755236,1.4522485149481354,56.21262335008852,52.29848220569062,118.89451946444876,83.4206284497725,57.1599291985718,53.67190816458498,70.66978073676044,62.52194796729622,0.1771184365397428,0.1778311952284881,0.4545066804076238,0.3928987528671737,1.1788426312137028,0.6376426508492667,0.4295487105846405,0.2897312939167022
12054000,-6.6120799172029,-0.62656219630786,12.070479319731641,18.142717162375448,1.35990793551958,3.14189994459272,8.69160062029769,5.5553952543474,-4.477770459813252,-0.4243145468589414,8.174256271927412,12.286439968620057,0.920944038485127,2.1277278762138234,5.887293866014367,3.762971382719212,11.899963078798237,4.815942233974546,16.434762729447485,19.869820725927177,3.8441197278961337,4.492851077314031,9.398048058313947,6.249598847742344,0.0234102791251682,0.0151729143687818,0.0337974077821097,0.0280596092573498,0.0069519481563012,0.006825481511286,0.0089099435135722,0.0060044387355446
12157250,102.00804974902834,25.14851615293893,100.92632560898413,82.93563342473423,7.984175915251409,14.67283187385815,52.66111621635532,43.46229323253614,9.11028573514134,2.2460008649491257,9.013677516215004,7.406938177753609,0.7130625879676411,1.310422964103482,4.703137613309485,3.8815953923730593,123.49653659354787,18.228531100624814,100.10400419378627,94.30957969856712,14.797972132301673,42.17497043184808,55.99021118346141,39.50624625914712,0.4785855588183974,0.0303597465860274,0.5631564503832804,0.5814094884216328,0.0513044244039534,0.0768123280397559,0.1450704038143158,0.0803493112325668
08MA006,31.22809681150865,-33.91986889849667,-23.730799075786592,-13.21059659387861,-41.89805829719679,-36.16265811702719,-33.58450703922629,-33.81923628808339,2.2512138422042027,-2.445261997583723,-1.7107383677089532,-0.9523435928684274,-3.02040464935946,-2.6069432605943303,-2.421103058735844,-2.4380246619536288,220.47575066084292,96.472176210647,60.68142050248699,40.43324643831636,119.66740637007662,101.19245313381543,74.48164439571248,81.35009060710149,0.9307481550754584,0.4731418159208508,0.3629072758978641,0.1058689291973657,1.8748646232751776,0.7467007141552128,0.3392446041107178,0.374433308839798
12026150,4.91302828550886,5.4488600444618,7.53110525452921,5.892991979963591,3.25491552094003,4.80706515444234,6.10205532617953,5.833481118503729,2.0517708560190115,2.275544040877682,3.1451278879120537,2.461021695093037,1.3593125088179685,2.007518706122769,2.548329093399451,2.43616762802882,38.784714349581705,56.34752806252761,64.26286799744874,65.74089009298885,51.98142852756615,53.0679318051426,58.60158112668403,56.790129206406846,0.1938215307427107,0.2552666881795198,0.3913731846050507,0.3899484366014928,0.4848675196018872,0.4434862724764441,0.4130337834358215,0.3524422645568847
08MH006,4.124865984887109,-15.88399394996663,-8.94640660737543,-4.176982641186759,-10.60322893994411,-7.877866417458559,-4.44863302766305,-8.26951384658239,3.086194220663879,-11.884286788723063,-6.693635252284895,-3.1251875174307635,-7.933257466964006,-5.894161385557857,-3.3284349062201035,-6.1871901712905455,25.648763920178585,23.29949004935137,7.226762687084376,13.658136974311086,12.255455717902963,16.691547893921467,8.747323299644293,11.247330352318063,0.04278217556783,0.028450177879093,0.0097761731408236,0.0107937116579142,0.0413916453117705,0.0486972483451154,0.0145829739049077,0.0141328806057572
12158032,-1.10058370931765,-14.623691751762479,-40.55621784882185,-20.35784586567877,-59.95187279729447,-57.98769400350845,-40.02055098519711,-33.92726134269351,-0.2078856579647646,-2.7622213157905384,-7.660531371386355,-3.845326935790945,-11.32411321117262,-10.953105901642482,-7.556579106416494,-6.406059584111121,135.11696720946378,523.247871502713,1510.7417454809909,545.7868510321701,282.97881846714745,290.27749894288365,452.3290543743051,465.4267011383974,0.6906237523370518,1.2636508763643612,1.0800390080819144,0.7595551675415492,1.1826054141401894,1.093045721579308,0.875304639339447,0.9824417233467102
08NM242,-4.23520417623455,-26.2524561626157,-1.48680509776706,7.146546253638469,-74.53206920235857,-67.62872424044718,-29.73262458793606,-28.58725086802158,-0.539857751562417,-3.346377498508522,-0.1895217381953237,0.9109639656986432,-9.500537311675378,-8.620574000742241,-3.788781232922844,-3.642828074907463,158.25924966758063,45.8339370053386,21.13930561135917,47.167555038589136,140.2356400260648,113.93605422496549,32.39477198834804,24.353548863452335,0.407026864769363,0.107018779686457,0.0138512129934241,0.0622882312149462,0.8144938541867731,0.2722949363825328,0.0252738744020462,0.0355471782386302
08KH031,2.20900500455158,-15.39225778255831,-14.38014829410468,-13.914764275113509,-20.01935715353964,-18.05277399331838,-15.42423427612078,-15.44759758254027,0.2951844545190364,-2.0568333743015565,-1.9215874211927395,-1.8593991837262192,-2.6751424324586046,-2.4123522729885623,-2.0611057905793424,-2.0642277767529333,29.062477536915953,28.518041910581914,46.48285657920734,73.47028868477759,38.177074185788214,37.51762084390624,40.05992566293322,30.85187262751028,0.174182861124437,0.1706741852991255,0.2478174093346955,0.2777827263882337,0.2126941103840863,0.1744740838499921,0.1915996670722961,0.1499591469764709
15100000,-7.54068266552832,0.7562249891328,-3.0478804247307902,-9.10056304415982,-8.433047717745131,-7.163217564368191,-5.5329290286855,-5.044438784910501,-12.010132816370255,1.2044483187261643,-4.854394533371757,-14.494572403074663,-13.43141299393362,-11.40893976800052,-8.812357132802815,-8.034333329909767,41.52250174825032,36.84599326982858,7.349032976435965,27.61403740224493,13.376453635581909,11.43470304476384,9.976661794297748,15.949250782250068,0.2231126999554007,0.1332637398446933,0.0370748138261588,0.0552562081919434,0.0855465997051919,0.0439837353471337,0.0336623303592205,0.0402572713792324
12411000,-1.9153395669061002,-8.99159862180138,-15.003285005480041,-13.63030429334823,-11.19298354506304,-9.65945551921508,-11.03838963260618,-10.50309217405448,-0.4099887975031469,-1.924700335271681,-3.211534332750145,-2.917640382618258,-2.395918688990288,-2.067658717694244,-2.3628268165278925,-2.248243509362412,42.74530325604358,29.970870523055424,12.3370909937778,13.012922725894228,18.127704186552872,16.617330408904806,9.90327964854596,14.37471606911307,0.1836201729217189,0.1460408452836414,0.0137703588058743,0.0368668580297981,0.0855254808057234,0.0475492038994738,0.0194641016423702,0.0374484956264495
08NP002,44.48612553091456,17.0893926693496,125.34874214748035,74.54640883764077,16.769992672102223,19.139288927023472,52.16488996338291,40.47864157799142,8.821063037041583,3.388620793607469,24.85514624842772,14.781655262041973,3.325287620036483,3.795090538781636,10.343665401776324,8.026423993131756,77.22190334549227,43.07004884246084,122.8190870848426,67.09455756897214,16.36759062435118,15.848261807617959,41.15025386174709,37.9291169872251,0.2475531021781803,0.1665318427210701,0.6135185423820708,0.1568298554224078,0.0992400483985737,0.0451665159400592,0.0816169455647468,0.0826967731118202
12190710,-22.65042425331529,-22.70285831189819,-33.85690212860044,-36.06047975244387,-27.125731735581187,-25.94130784626789,-31.300969921180027,-28.49399592290086,-27.458649523214355,-27.5222142680335,-41.0440351621642,-43.71538758336477,-32.88397393611898,-31.4481208986724,-37.94552341177947,-34.542686444229595,37.897189589081506,30.858439358400712,45.47370030622173,53.25937245045762,30.293395201050366,28.299847822362743,38.4527964502547,35.28886248800016,0.0870868310789258,0.068795123519784,0.1445075003028742,0.1898493339631745,0.1572194419325733,0.1158283543666917,0.128591239452362,0.0986720770597457
09AE006,0.69287364845986,-24.102995601423068,-9.47471548399956,-15.403828661606259,-26.98411254016402,-24.14224859390971,-14.17618110231203,-17.47234396734699,0.0787050351161357,-2.737912055727361,-1.0762536813763313,-1.7497546319296688,-3.065184438421296,-2.742370889107649,-1.610303421922431,-1.9847217721446755,31.36255871366622,30.306249374605308,10.760782607914576,18.478613107033826,29.639625362195154,25.633836495097828,14.955090390691161,18.84763982130473,0.1460664821859794,0.1303937828934992,0.0606967240305548,0.0435784355058156,0.132187434501292,0.0810022651732001,0.0473607070744037,0.0678499788045883
07GE001,-18.12709607877849,-27.85356392568104,-42.80872756900252,-8.79768993396484,-51.79633334374911,-50.115214706222076,-17.78792516119983,-21.194767210175492,-1.4776857929366256,-2.270568629236532,-3.4896846283319385,-0.717170658200507,-4.22233685834942,-4.085295320305006,-1.450038337094165,-1.7277577189035,27.53632753717452,41.01794122962987,164.41216540951064,92.0697255390376,94.39657685198786,93.84744142736898,60.72308105203752,52.196982443804416,0.1168271146044344,0.1327614133165398,0.3263733444101972,0.2329327881413411,0.3168179500313153,0.2862626795958987,0.1762927621603012,0.1549521684646606
08LG048,-7.17055761490206,-10.80144531368238,1.1892683486059101,-2.75240591035852,-16.07990262511797,-13.44822719776992,-14.79738525072082,-13.70581486692003,-1.4793642528358986,-2.228455991039661,0.2453590329293806,-0.5678513627191965,-3.317459312124441,-2.7745159649858078,-3.0528632213767737,-2.827660253299206,31.680498667369793,30.001341696457917,33.606305866718444,40.132972777331055,30.11108931455837,23.769630154575605,23.209074085826597,23.334835832559442,0.0922104303108986,0.0849070974076854,0.0843373396576268,0.0884164393235819,0.5249858172696034,0.118554205791423,0.0355979576706886,0.0436652638018131
07FD004,87.47991649287293,55.43623191786684,34.27205713508262,107.74193264295442,-36.96495007302717,-30.09860360988681,28.325969962160556,33.03635817120282,1.62063475188595,1.0270001111286338,0.6349170076798234,1.996004652002072,-0.6848049825808598,-0.5576004750461386,0.5247574628383258,0.6120205422266952,1106.5416804225715,154.33703498182928,188.0633898113304,238.87373497895484,189.17330511579777,119.47018125687423,164.17111233794452,159.47997404078674,1.5907856537301228,0.1829038339392412,0.2094374780070497,0.1299320901813102,0.7416467252302277,0.110670984585058,0.1115321740508079,0.1219926252961158
08NG086,-26.11477634791164,-38.79185402305437,-22.77035169653161,-37.278463897717614,-39.0099469323518,-36.76235698165671,-34.79283487424213,-36.12707139067552,-5.009562151192063,-7.441388779268678,-4.368005703307458,-7.151077202754598,-7.483225246458914,-7.052073112571227,-6.67426154416499,-6.930206295566795,49.53775436326555,49.497654088620195,57.88781677939898,68.87513840417934,39.601828319101706,35.15342501318952,37.96754108292066,39.316588298204636,0.2510106448696573,0.2271914402372707,0.181196859879935,0.1832176404001247,0.5840069670617166,0.1857269332677029,0.0967384800314903,0.1246558353304863
05BF019,25.406207270634066,32.49702664632543,54.69658350110011,28.41961006276581,-1.67539538721839,2.3384540466373602,21.77850632203285,24.7866410968389,2.638767093685135,3.375241477150731,5.680955962542698,2.9517484073929525,-0.1740117353845961,0.2428790540292053,2.261288176046159,2.5736263822407905,39.96920489132509,33.70587719689071,39.301753745444316,26.517039772810193,11.669098886944473,12.248525650146247,14.810048263159793,19.492395130322148,0.0704603324313102,0.0703049064012215,0.0437721870707616,0.04624321571098,0.0327667443769923,0.0191459601386651,0.0128828790038824,0.0252451188862323
09AA006,13.00917330068767,-11.81776361564248,-31.69899688060459,-10.7517983548513,15.43415298669599,24.01306123575833,2.44196798088104,-2.30316785337753,1.9044121558495863,-1.7300017583282428,-4.640414390088143,-1.5739551630955717,2.2594047971943256,3.5152706985709323,0.3574800203502608,-0.3371610510627628,19.19658631232044,31.527913934987907,62.31973810023794,62.034320340967895,19.821013447599345,29.345259502424504,37.99167627921571,34.64572939127517,0.1306569402739044,0.1710664185645027,0.3912685615811415,0.3370996669755529,0.1162150649953472,0.1854455938972893,0.2143398523330688,0.1865157932043075
10BE011,-3.3205235094077,1.72655706567923,-7.336087362841,-8.800509606197359,-21.49466106306785,-19.26458711271661,-10.763049323723251,-6.9450602872733,-0.2856680460745157,0.148537476693461,-0.6311311264134232,-0.7571168752576743,-1.8492077558022908,-1.6573522046539262,-0.9259558399571424,-0.5974904451734447,35.689208085481575,28.56480343266965,73.84148637529447,48.091958988308406,50.08637063723249,46.904938786236336,53.206148465002954,42.458575023860014,0.1382491376497283,0.1143209343697986,0.6184124204759532,0.271622767467746,0.5179150349123778,0.317421912417144,0.3921613395214081,0.2160325348377227
08NM137,15.86351661793415,-20.323500345250782,12.52096304510895,48.68001434330453,99.61265078007234,112.2711027100359,62.07257915843337,34.57393550155749,0.550265556522452,-0.7049711925362507,0.434320766583669,1.688587456948608,3.4553127177491683,3.894402628499437,2.153069291453268,1.199242561245753,55.850823056199616,41.86282436559212,81.61765992704521,65.66292603480824,159.60779801742638,150.91154252982696,109.26565555086127,49.00065063720967,0.1245738687937847,0.096217709139165,0.2073615584593729,0.1555334646217219,2.0674216137635275,0.891930713409967,0.3810770213603973,0.1267369836568832
08MH147,-20.40984412886012,-12.92200935127769,12.18192656243239,-26.46167291483914,-1.46983232349669,1.15051475491801,-5.84476566935054,-8.26589103230579,-23.604032786865567,-14.944334237636175,14.088426749925498,-30.602987025950355,-1.6998645426180614,1.3305730227727166,-6.759479034328831,-9.559513639000375,33.60879219409498,29.251235409914322,10.837048815394667,43.23595768739983,35.70408222118291,31.23986542427113,10.399390123771024,13.13505850062462,0.0683290969479141,0.05965110580741,0.02276141952359,0.09010920616189,0.4096788176819302,0.1503683013734984,0.0339109152555465,0.0314375050365924
08HF006,-38.12803923384251,-56.53406393873701,-23.62265183406953,-11.429242320730031,-50.86699847964077,-49.69784760822046,-30.40751917540843,-39.241252394548695,-41.86899138747598,-62.08093266041916,-25.94040045238185,-12.550628301580138,-55.857840162954496,-54.573977453258486,-33.39094739809718,-43.09140074805956,49.202674351286134,151.28330396530149,101.19729062254011,65.2388209793018,140.5082053450887,141.61530363049656,101.53836719134533,114.40065931334628,0.1108051676013166,0.3014710645342667,0.189526424803839,0.1379107774420986,0.3325138847501815,0.3067281499823858,0.1955638825893402,0.2135187685489654
10ED001,-13.72937994303406,-25.52547096654923,2.45967858776981,4.12794237636681,-4.24863592185525,-3.0927389549528903,0.37552719415479996,-8.31458395530546,-1.2431136503227018,-2.3111794939823693,0.2227092585790446,0.3737606168012502,-0.3846886990981235,-0.2800291074861965,0.03400170095408,-0.7528349520523642,31.46487991337881,42.90054818117692,7.3782396582640075,6.709476768770317,8.05252976039208,6.2507065200065215,5.8566443852358985,14.628656481569902,0.2231666030728692,0.2364645670379428,0.0201455837750635,0.0250488025518079,0.0772725779634526,0.0164234390526882,0.0147632816806435,0.0477337874472141
12036000,-8.88702441213524,-16.766130352313,-16.145511957078227,-19.73275666231837,-10.192823407165399,-9.29760548412791,-11.44713160310201,-13.201805306554409,-10.92149463419748,-20.604332134949843,-19.8416381038425,-24.250096096411514,-12.52622486292157,-11.426068355019932,-14.067684860833038,-16.224050101455425,31.813558675740296,41.98722210300212,44.868000589056514,51.83995388766527,39.76132080854884,40.91209097891142,44.55928569850614,43.30976834599869,0.1039728487547901,0.129148848250142,0.1713932920628219,0.1936658972390532,0.1759459262168714,0.1685656602552556,0.1753710955381393,0.1564266681671142
09AB009,24.36874736726202,26.82810563854721,10.14919030422656,1.32990441470198,12.061619498691439,14.008156248044578,7.3607189196923395,12.92828342164929,2.604996088233146,2.867899165675225,1.0849388621740437,0.1421655264347676,1.2893757376326782,1.497458678509615,0.7868562399262855,1.3820253962754896,26.623056620445684,41.27204148786736,50.28369534934771,48.81616190654785,28.199717182106166,30.40200167869418,38.16848154417634,37.42785992893056,0.215188732274832,0.298192063790429,0.3527562806093036,0.419101845909935,0.3071223877974846,0.3170195819613657,0.3440814912319183,0.3206058144569397
08NG077,-20.03388206961669,-26.918061803941967,-5.7027476667689,-28.52771112152267,-21.98537853764855,-20.89691067644916,-16.038168141471502,-19.69401956777731,-6.6130902323106975,-8.88552557960576,-1.882450179220988,-9.416863247589854,-7.257270036618454,-6.897971915761563,-5.294121591548236,-6.50090043316987,37.803473370897734,41.56362593101945,10.338364927351428,53.571444882231134,20.73510836992478,19.268176205823305,14.043019569716876,19.963072444336973,0.1732553834427325,0.1618421132478691,0.0283746310454411,0.0799662408123703,0.1702972795380163,0.0949948890117664,0.0160660613328218,0.0356581173837184
08EB005,5.06894493301847,-9.82455477276754,-29.493466045672363,-40.631919253059415,-9.48634079076181,-7.608316265427149,-22.442405729037272,-18.73387745776906,1.4159211826965643,-2.7443176828990654,-8.238484315185044,-11.349816564245868,-2.6498435176173167,-2.125250186621801,-6.269067466877314,-5.233126212802159,72.3457425450938,34.07710640666279,31.599093914260678,56.755561695794235,17.331530445665578,15.307425427827726,21.306383405261563,19.631693811303897,0.3718965242766838,0.1987987504045693,0.0787000393581935,0.1904515753574998,0.1715339931753189,0.0899637995375376,0.0609594397246837,0.0765614956617355
08EE012,10.06982663604114,38.988310087133485,24.49247551187731,32.84610509802637,21.429367581443838,25.01481253343707,14.43681966879346,20.33591204669396,1.835469166888819,7.106561375933251,4.464345340557318,5.986996135965129,3.9060199230133295,4.559553881126036,2.6315496310872706,3.7068386993832334,101.45852278935652,64.10176688063127,69.25050894344584,77.77524089461987,116.0298773548858,112.26365200910102,73.1367551402093,68.7704048598194,0.293003761474381,0.1023697832552587,0.2304282540452742,0.1775107673059868,2.1355438372481697,1.5806425372624573,0.2518934309482574,0.1764483451843261
08HB074,-5.6288835421603896,7.17938503513721,-3.1442592679815204,-11.91804685767944,-3.80590388663007,-0.47444330234708,-4.50290853284098,-0.64562029586021,-4.462355785024097,5.691531918275225,-2.492644132535724,-9.448155205773256,-3.0171697635142616,-0.3761198466866674,-3.5697288664241222,-0.5118223899225883,6.532970385662318,12.049769684194267,43.28248640428096,16.68681142273465,28.85069179661579,22.851875035869075,11.88692707724417,9.712116408242967,0.0120970178799912,0.0191057099204065,0.096650245918791,0.0443049042897797,0.2256994547312217,0.0854884155895193,0.031773243099451,0.024467771872878
08LA001,0.62529155669378,-7.9714052289087896,3.35976485369942,3.22942020011049,0.7665818929007,1.31560282515672,1.5558739635979302,-1.79223640909837,0.1362037675256385,-1.7363666805158164,0.7318388137106872,0.7034465657975567,0.1669802523515349,0.2865704157292369,0.3389058614469452,-0.3903911488675227,49.53899017151908,24.355338933293712,3.378134740055616,11.179527878636563,25.67021316935698,25.079554449150642,16.254018930535665,17.06492893563012,0.2805052506751682,0.137995726669429,0.0066820915955255,0.0168032591522236,0.4957330931784786,0.2895202573384312,0.0520838312804698,0.0628265365958213
08NH084,-15.44354990540557,-33.32062919967027,-10.07364580358081,-10.66807131794725,-13.54465406449527,-12.67182101231491,-13.484618124165602,-20.117004847087568,-3.226250732458253,-6.960880433570429,-2.104445373725368,-2.2286244493176537,-2.829559936940154,-2.6472198473131594,-2.817019720658376,-4.202566127791804,46.24185519450461,61.139625397575024,32.994508718882365,36.81616267875669,36.635207024148066,35.87244943938097,25.730859982438382,35.2344967822511,0.2751159625556311,0.309904277040301,0.2125957215059189,0.2146899780981935,0.6455113635142552,0.4618344605886125,0.2161061763763427,0.2264373153448104
12096500,-18.292232740098672,-16.38404556481071,-21.64563896834052,-14.99624036886829,-10.67151611950268,-9.894158483023869,-17.06116011110842,-16.96552201527048,-7.462784565456064,-6.684290764175938,-8.83089247209603,-6.118100111383981,-4.353718155578783,-4.036575210057622,-6.960533343710249,-6.921515354858742,58.45374608489931,61.287443159413435,101.60785665869176,73.96536974880566,11.35005726966758,11.197455952660572,54.198128708173066,55.181123782891525,0.2300578835131891,0.2425332487650635,0.2004973496248643,0.1831716976037619,0.0413971245707742,0.036352506930486,0.1272768229246139,0.1484638452529907
08HC002,-1.9574472898439998,-20.29928632267016,-19.90344644011626,-18.37921577971115,-26.512448754556978,-22.61386751985171,-23.45275561973798,-22.442231893497212,-1.7662445148458903,-18.31645904782432,-17.959284668240485,-16.58394033214089,-23.922721919935263,-20.40495275332437,-21.16188989222036,-20.25007414762675,9.581987544435444,21.147444503868872,53.73226294277511,49.61066636968112,28.686628683032,22.440044240906822,35.959651071864585,28.695027345666247,0.0207311815357466,0.0503520429482326,0.1313383631384628,0.0933379641190134,0.1919068986831856,0.0670251794107671,0.0644359588623046,0.0509008131921291
