region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,q_mean_mm,q_sd_mm,record_len_years,camels_q_mean_mm,n_years,log_drainage_area_km2,n_complete_years,tmean
FRA,08LE091,8.3,-119.444413877491,50.6313520573771,-1052.0,0.0,0.67,0.27,0.05,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.67,0.27,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.66,0.29,0.03,0.0,0.0,0.0,0.0,0.0,0.02,13.85854,74.7661700215412,1611.4026,1412.9462,1736.5745,355.85358,1412.9462,817.4,-1.2,8.9,611.3,187.1,273.9,3.5,0.6,1.0,0.0,1.13553401717939,2.00145870353995,8,,13,2.23001440015921,7.0,3.85
FRA,08LE092,20.3,-119.438744207078,50.6790817770877,-1052.0,0.0,0.75,0.18,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.19,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.68,0.24,0.09,0.0,0.0,0.0,0.0,0.0,-0.01,10.536653,75.8383934390761,1498.709,1421.2675,1713.6438,386.16049,1421.2675,869.5,-1.5,8.4,600.8,199.3,279.2,3.5,0.6,1.0,0.0,1.26708396417948,2.82322753155891,6,,6,3.05870707271538,6.0,3.45
FRA,08LE093,14.1,-119.4157414619,50.7207047618642,-1052.0,0.0,0.95,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.01,0.0,0.0,0.0,0.0,0.0,-0.01,0.76,0.16,0.08,0.0,0.0,0.0,0.0,0.0,0.0,13.63066,102.983851611782,1462.7563,1392.6108,1750.4561,545.5376,1392.6108,892.4,-1.4,8.4,604.6,202.2,277.1,3.5,0.6,1.0,0.0,1.25900890490109,2.59175094516376,6,,6,2.71469474382088,6.0,3.5
FRA,08LE094,219.6,-119.628216317972,50.5662122058575,-1052.0,0.0,0.82,0.11,0.05,0.0,0.02,0.0,0.01,0.0,-0.01,0.78,0.12,0.08,0.0,0.02,0.0,0.01,0.0,-0.01,0.69,0.18,0.1,0.0,0.01,0.0,0.01,0.0,0.01,12.449065,277.438560354032,1228.429,1231.861,1766.5764,607.27356,1231.861,714.4,-1.4,9.3,593.0,137.4,275.0,3.6,0.6,1.0,0.0,0.421039420966307,0.665376426059052,12,,12,5.3963511068194,11.0,3.95
FRA,08LE096,17.4,-119.431580048199,50.515758295549,-1082.56,0.0,0.84,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.77,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.46,0.1,0.0,0.0,0.0,0.0,0.0,0.0,12.961243,87.7859806140612,1249.6648,1241.3951,1583.0609,631.72797,1241.3951,731.1,-0.9,9.2,616.5,142.6,274.7,3.5,0.6,1.0,0.0,0.421795153264197,0.574618400847718,8,,12,2.91235066461494,7.0,4.15
FRA,08LE108,17.0,-119.169652532519,50.7202706023198,-1213.4,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0,10.945919,197.810658431415,1068.2825,1040.7714,1356.9442,573.52075,1040.7714,829.5,0.1,9.9,663.7,131.6,266.3,3.4,0.6,1.0,0.0,0.53434351959762,1.00120738477215,32,,32,2.89037175789616,34.0,5.0
FRA,08LF022,55146.6,-120.030056426794,51.1791105640394,-1131.45,1.39817,0.68,0.1,0.14,0.01,0.02,0.01,0.03,0.02,-0.01,0.66,0.1,0.15,0.01,0.02,0.01,0.03,0.01,0.0099999999999998,0.6,0.17,0.16,0.01,0.02,0.01,0.03,0.01,-0.01,13.878763,323.257158312083,1226.0,1247.5109,3271.5298,216.96892,1247.5109,833.1,-2.3,8.8,556.6,202.7,273.5,3.7,0.6,1.0,0.0,1.1485698419093,1.12291587194382,2,,1,10.9177685060557,1.0,3.2500000000000004
FRA,08LF033,39569.3,-119.672861263472,51.38880204616,-1157.8,1.89757,0.7,0.1,0.1,0.01,0.02,0.01,0.04,0.03,-0.01,0.68,0.11,0.12,0.01,0.02,0.01,0.04,0.02,-0.01,0.6,0.18,0.14,0.01,0.02,0.01,0.04,0.01,-0.01,15.577965,310.191693499852,1236.3877,1256.348,3271.5298,331.40341,1256.348,948.8,-2.3,8.5,570.2,244.8,271.6,3.4,0.6,1.0,0.0,1.57704855929983,1.4379241219299,7,,5,10.5858341158519,6.0,3.1
FRA,08LF051,55428.9,-120.037432812076,51.1753940529423,-1131.26,1.40073,0.68,0.1,0.14,0.01,0.02,0.01,0.03,0.02,-0.01,0.66,0.1,0.15,0.01,0.02,0.01,0.03,0.01,0.0099999999999998,0.6,0.17,0.16,0.01,0.02,0.01,0.03,0.01,-0.01,13.917841,323.567580197914,1226.3861,1247.4861,3271.5298,207.41631,1247.4861,831.5,-2.3,8.8,556.5,202.1,273.5,3.7,0.6,1.0,0.0,1.20885499566841,1.13851597522437,65,,64,10.922874438335,71.0,3.2500000000000004
FRA,08LF070,29.0,-121.073341401893,50.6338110291843,-1052.0,0.0,0.76,0.11,0.11,0.01,0.01,0.0,0.0,0.0,0.0,0.73,0.1,0.15,0.01,0.02,0.0,0.0,0.0,-0.01,0.68,0.06,0.26,0.0,0.0,0.0,0.0,0.0,0.0,6.6611104,3.35813345624985,1617.7175,1599.672,2004.452,1253.9036,1599.672,476.0,-4.0,7.5,450.8,102.8,285.6,4.8,0.7,1.0,0.1,0.310297248031933,0.683718367440527,7,,6,3.40119738166216,4.0,1.75
FRA,08LF080,30.2,-121.791840988071,51.2313493633362,-1119.08,2.40158,0.75,0.08,0.14,0.01,0.01,0.0,0.0,0.0,0.01,0.75,0.08,0.15,0.01,0.01,0.0,0.0,0.0,0.0,0.75,0.06,0.18,0.01,0.01,0.0,0.0,0.0,-0.01,12.786701,51.7368548874062,1563.1893,1538.1405,2172.0532,1125.8846,1538.1405,537.8,-4.3,7.4,457.5,117.4,284.7,4.5,0.7,1.0,0.1,0.123492210440857,0.0509771725526649,19,,18,3.44041809481544,16.0,1.5500000000000005
FRA,08LF081,32.7,-121.528081964749,50.7136012821502,-1052.0,0.0,0.75,0.09,0.13,0.01,0.01,0.0,0.0,0.0,0.01,0.72,0.1,0.15,0.01,0.01,0.0,0.0,0.0,0.01,0.66,0.1,0.25,0.0,0.0,0.0,0.0,0.0,-0.01,11.221122,280.668800611878,1539.546,1518.3994,1977.9021,1054.4336,1518.3994,519.9,-3.1,7.7,480.4,101.4,282.7,4.8,0.7,1.0,0.1,0.0525381337990263,0.107084233203544,22,,21,3.51749783735832,21.0,2.3
FRA,08LF084,31.1,-121.699325239868,50.7218516651207,-1052.0,0.0,0.85,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.85,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.0,16.319447,82.2292322102021,1787.3577,1743.3212,2222.3992,1151.0,1743.3212,618.7,-4.4,6.0,447.2,166.6,296.6,4.6,0.7,1.0,0.1,0.236387537056722,0.462862291539286,21,,20,3.46885603013597,20.0,0.7999999999999998
FRA,08LF093,47.5,-121.625075388554,50.8841908801666,-1052.0,0.0,0.92,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.91,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.92,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,16.513477,90.0760760354078,1544.8026,1507.1289,1994.6508,747.33569,1507.1289,529.0,-3.5,7.5,474.2,107.8,285.9,4.6,0.7,1.0,0.1,0.108738532462543,0.092780081620811,4,,4,3.88156379794344,3.0,2.0
FRA,08LF099,49.4,-121.271249670648,50.8941451993611,-1052.0,0.0,0.89,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.88,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.56,0.09,0.35,0.0,0.0,0.0,0.0,0.0,0.0,14.359322,124.384542052451,1428.3198,1378.0468,1695.0842,722.12231,1378.0468,484.3,-3.0,8.5,491.3,82.3,283.0,4.5,0.7,1.0,0.1,0.185571271451432,0.358156625386872,15,,14,3.91999117507732,19.0,2.75
FRA,08LF100,11.2,-121.151384048429,50.8695096548105,-1052.0,0.0,0.67,0.12,0.19,0.01,0.01,0.0,0.0,0.0,0.0,0.66,0.12,0.2,0.01,0.01,0.0,0.0,0.0,0.0,0.6,0.09,0.31,0.0,0.0,0.0,0.0,0.0,0.0,14.553855,193.8188772155,1391.3051,1366.2623,1679.5276,841.88464,1366.2623,480.7,-2.8,8.8,498.1,81.5,287.0,4.4,0.7,1.0,0.1,0.100920901902713,0.176868538450288,15,,14,2.50143595173921,19.0,3.0000000000000004
FRA,08LG008,765.8,-121.135949417621,49.9728593454326,-1091.85,0.11131,0.87,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.84,0.07,0.07,0.0,0.01,0.0,0.0,0.0,0.01,0.86,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.02,16.26322,82.6390866040103,1373.7485,1370.8859,2268.238,533.0,1370.8859,822.8,-2.4,8.8,524.7,170.7,287.6,4.6,0.7,1.0,0.1,1.16399409272331,1.82060235430836,43,,44,6.64222601117149,48.0,3.2
FRA,08LG016,86.0,-120.100189396097,49.8981673795737,-1052.0,0.0,0.77,0.07,0.13,0.01,0.01,0.01,0.0,0.0,0.0,0.74,0.07,0.15,0.01,0.01,0.01,0.0,0.0,0.0099999999999998,0.73,0.09,0.16,0.0,0.0,0.01,0.0,0.0,0.01,6.9806018,354.668773070205,1672.488,1675.6174,1984.6528,1428.9432,1675.6174,680.7,-4.1,7.6,474.2,211.8,307.8,4.1,0.7,1.0,0.1,0.744479939293636,1.55203051197481,50,,65,4.46590811865458,51.0,1.75
FRA,08LG048,315.1,-121.025779796052,49.7311655703808,-1162.94,0.6961,0.82,0.09,0.07,0.01,0.01,0.01,0.0,0.0,-0.01,0.79,0.1,0.09,0.01,0.01,0.01,0.0,0.0,-0.01,0.79,0.09,0.1,0.0,0.0,0.01,0.0,0.0,0.01,18.35853,56.4391739925509,1446.2377,1432.5361,2124.689,871.36603,1432.5361,1192.7,-2.3,8.5,547.9,277.4,294.0,3.8,0.6,1.1,0.0,1.8738979727498,2.83698521781815,52,,51,5.75605861922157,53.0,3.1
FRA,08LG051,36.2,-120.937131075404,50.5400152808442,-1052.0,0.0,0.78,0.08,0.11,0.01,0.01,0.0,0.01,0.0,0.0,0.73,0.09,0.14,0.01,0.02,0.0,0.01,0.0,0.0,0.59,0.09,0.3,0.01,0.01,0.0,0.01,0.0,-0.01,7.2257686,80.5378728847987,1416.2566,1403.0284,1735.0709,1073.156,1403.0284,446.1,-2.7,8.8,484.9,77.1,283.4,4.8,0.7,1.0,0.1,0.0574334761138474,0.191150261682538,10,,8,3.6163087612791,5.0,3.0500000000000003
FRA,08LG055,12.1,-121.045311596097,50.4486672131475,-1052.0,0.0,0.25,0.06,0.2,0.02,0.02,0.46,0.0,0.0,-0.01,0.22,0.05,0.23,0.02,0.03,0.45,0.0,0.0,0.0,0.23,0.03,0.37,0.01,0.01,0.35,0.0,0.0,0.0,10.957771,37.223793116858,1602.7737,1547.3763,1710.0,1192.8024,1547.3763,470.3,-3.6,8.1,460.0,96.7,284.6,5.0,0.8,1.0,0.1,0.315412249582882,0.747588574615893,19,,18,2.57261223020711,17.0,2.25
FRA,08LG056,76.1,-120.985266872403,50.6316745241013,-1052.0,0.0,0.88,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.08,0.07,0.01,0.01,0.0,0.0,0.0,-0.01,0.65,0.07,0.28,0.0,0.0,0.0,0.0,0.0,0.0,6.9642158,98.7275524980381,1379.9983,1431.0348,2001.7256,1156.6926,1431.0348,459.0,-3.1,8.4,476.8,85.3,284.4,4.7,0.7,1.0,0.1,0.168890375347209,0.328952614480165,47,,47,4.34510328056928,48.0,2.6500000000000004
FRA,08LG066,30.5,-120.937050320957,50.3856276998342,-1052.0,0.0,0.23,0.16,0.53,0.03,0.03,0.0,0.02,0.0,0.0,0.21,0.16,0.55,0.03,0.03,0.0,0.02,0.0,0.0,0.38,0.07,0.52,0.01,0.01,0.0,0.02,0.0,-0.01,5.7041578,116.758369161505,1529.923,1529.7893,1810.7948,1304.0,1529.7893,461.2,-3.6,8.3,454.9,92.3,292.6,5.0,0.8,1.0,0.1,0.163259314401635,0.464438126485897,15,,15,3.44998754583159,15.0,2.3500000000000005
FRA,08LG068,169.0,-121.190649511534,49.9312360158639,-1120.91,0.19249,0.89,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.88,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.01,16.329002,108.750697467636,1410.238,1426.8691,2268.238,846.90851,1426.8691,943.4,-2.4,8.2,532.1,192.1,291.1,4.5,0.7,1.0,0.1,1.81792127723045,2.98508945834716,14,,16,5.13579843705026,17.0,2.8999999999999995
FRA,08MA001,6691.0,-123.851285954632,51.4351631709864,-1176.61,2.57639,0.42,0.07,0.33,0.01,0.02,0.01,0.06,0.08,-2.2204460492503086e-16,0.41,0.07,0.35,0.01,0.01,0.01,0.06,0.07,0.01,0.54,0.05,0.29,0.01,0.01,0.01,0.05,0.04,-2.2204460492503086e-16,13.75995,6.28160564839723,1519.2294,1638.8152,3234.9133,760.0,1638.8152,714.2,-6.2,7.1,395.4,309.2,304.3,4.8,0.7,1.0,0.1,1.16435070505313,1.10729124733202,68,,68,8.80866806210672,63.0,0.4499999999999997
FRA,08MA002,2138.5,-124.055277600277,51.2835681514896,-1264.47,5.23472,0.4,0.04,0.28,0.01,0.01,0.02,0.12,0.12,0.0,0.39,0.05,0.31,0.01,0.01,0.02,0.11,0.1,0.0,0.39,0.06,0.35,0.01,0.01,0.01,0.11,0.06,0.0,19.3943,0.652789330870559,1737.7336,1752.4132,3234.9133,1165.9307,1752.4132,797.3,-6.6,6.6,392.4,347.5,308.3,4.8,0.7,1.1,0.1,1.88287345638835,1.66669171147131,68,,69,7.66832743585687,56.0,0.0
FRA,08MA003,1528.3,-123.595468388524,51.1212430309713,-1274.33,3.38699,0.37,0.03,0.31,0.01,0.01,0.03,0.06,0.18,0.0,0.36,0.03,0.34,0.01,0.01,0.02,0.05,0.17,0.0099999999999998,0.36,0.04,0.4,0.01,0.01,0.02,0.05,0.11,-2.2204460492503086e-16,20.514545,359.812523624698,2025.7185,2005.882,3187.5168,1320.2495,2005.882,1001.0,-6.8,4.6,392.5,611.4,324.5,4.2,0.7,1.1,0.1,2.11741293311734,2.41211519284023,35,,34,7.33256539335408,40.0,-1.1
FRA,08MA006,96.1,-124.262402769367,51.6062868855352,-1052.0,0.0,0.75,0.08,0.14,0.01,0.01,0.0,0.0,0.0,0.01,0.75,0.08,0.15,0.01,0.01,0.0,0.0,0.0,0.0,0.73,0.1,0.15,0.01,0.01,0.0,0.0,0.0,0.0,11.227472,56.0833429309756,1764.6412,1768.1364,2192.321,1218.5791,1768.1364,558.8,-9.2,7.7,313.8,212.8,324.0,5.2,0.7,1.0,0.1,0.702108206073841,1.50338809066707,41,,40,4.57574137529728,48.0,-0.7499999999999996
FRA,08MB005,19280.2,-123.795768556736,51.8415121897172,-1103.17,1.0535,0.42,0.13,0.35,0.01,0.02,0.01,0.03,0.03,0.0,0.41,0.13,0.37,0.01,0.02,0.01,0.03,0.03,-0.01,0.65,0.06,0.23,0.0,0.01,0.0,0.03,0.02,0.0,7.9550662,23.6052950326811,1290.0486,1403.769,3234.9133,482.82611,1403.769,578.8,-5.7,8.1,404.5,197.5,293.9,4.8,0.7,1.0,0.1,0.461347141259409,0.412815373974401,48,,47,9.86688580689157,48.0,1.1999999999999995
FRA,08MB006,1005.5,-123.147469156736,51.3160151299125,-1119.13,2.43874,0.55,0.17,0.23,0.01,0.01,0.01,0.01,0.01,0.0,0.54,0.17,0.25,0.01,0.01,0.0,0.01,0.01,0.0,0.64,0.08,0.25,0.01,0.01,0.0,0.01,0.0,0.0,8.8383131,14.405159475161,1788.9689,1843.234,2998.0078,1310.6661,1843.234,748.9,-6.6,5.4,388.9,319.8,312.5,4.5,0.7,1.1,0.1,0.513372113874525,0.73521435803804,42,,41,6.91423424507985,48.0,-0.5999999999999996
FRA,08MB007,194.3,-123.167806938597,51.1686082416313,-1297.34,9.04633,0.27,0.11,0.49,0.01,0.02,0.02,0.02,0.05,0.0099999999999998,0.27,0.11,0.52,0.01,0.02,0.01,0.02,0.04,0.0,0.28,0.11,0.55,0.01,0.02,0.01,0.01,0.01,0.0,17.337154,49.5756234825133,2111.3506,2135.3044,2886.72,1677.3425,2135.3044,981.1,-7.5,3.6,375.5,598.9,335.2,4.1,0.7,1.0,0.0,1.2236610062817,1.67620994034595,40,,39,5.27453683788263,48.0,-1.95
FRA,08MC045,92.1,-122.211990954079,52.4439575383623,-1052.0,0.0,0.6,0.16,0.19,0.01,0.03,0.0,0.01,0.0,0.0,0.56,0.18,0.2,0.01,0.03,0.0,0.01,0.0,0.01,0.64,0.21,0.11,0.0,0.02,0.0,0.01,0.0,0.01,5.5693021,154.848641340768,971.94794,974.15796,1392.8724,675.80035,974.15796,560.8,-2.3,9.8,546.5,94.4,263.1,3.8,0.7,1.0,0.0,0.204106976527646,0.533234036856163,21,,27,4.53367418428302,23.0,3.75
FRA,08MD035,72.6,-122.978377942507,51.2565401696452,-1052.0,0.0,0.47,0.13,0.38,0.01,0.01,0.0,0.0,0.0,0.0,0.43,0.13,0.42,0.01,0.01,0.0,0.0,0.0,0.0,0.47,0.11,0.4,0.01,0.01,0.0,0.0,0.0,0.0,11.242899,81.3718716164826,1955.6932,1981.5894,2465.1235,1630.0907,1981.5894,849.2,-7.1,4.5,382.1,380.9,326.6,4.2,0.7,1.1,0.1,0.600958453161991,1.17422019917179,15,,14,4.29864502573483,20.0,-1.2999999999999998
FRA,08ME015,710.8,-122.447398107713,50.5613809554816,-1449.28,6.95156,0.61,0.08,0.19,0.01,0.01,0.01,0.05,0.02,0.02,0.6,0.09,0.22,0.01,0.01,0.01,0.05,0.02,-0.01,0.58,0.12,0.22,0.01,0.01,0.01,0.05,0.0,0.0,27.61784,343.540964113871,1595.2527,1452.9713,2916.0,256.93784,1452.9713,1000.6,-2.0,7.2,562.4,267.6,280.2,3.9,0.6,1.0,0.0,2.16824311622096,1.99867341256744,6,,5,6.56779697307609,5.0,2.6
FRA,08ME022,309.4,-122.472435044943,50.4806875163384,-1458.01,4.81695,0.67,0.08,0.17,0.01,0.01,0.01,0.02,0.03,0.0,0.65,0.09,0.2,0.01,0.01,0.01,0.01,0.02,0.0,0.64,0.12,0.19,0.01,0.01,0.01,0.01,0.01,0.0,27.98735,327.091645842236,1568.4209,1454.9734,2726.2812,288.62943,1454.9734,1041.8,-1.7,7.3,575.7,253.2,275.4,3.8,0.6,1.0,0.0,2.0358866918738,1.96054100315343,4,,2,5.73786178830906,2.0,2.8
FRA,08ME023,146.3,-123.586542182501,50.8246940869833,-1398.73,1.5635,0.08,0.02,0.16,0.01,0.01,0.02,0.03,0.66,0.0099999999999998,0.08,0.02,0.17,0.01,0.01,0.02,0.03,0.65,0.0099999999999998,0.08,0.02,0.21,0.01,0.01,0.02,0.05,0.61,-0.01,13.123756,87.3595801769492,2027.0,2037.0416,2926.9036,1376.7046,2037.0416,1538.8,-5.7,4.1,441.9,955.1,329.1,3.5,0.6,1.0,0.0,7.66580670997652,9.48122048861495,41,,40,4.99247132346858,42.0,-0.8000000000000003
FRA,08ME025,578.7,-122.419028788573,51.0192852176032,-1256.74,6.75692,0.57,0.08,0.31,0.01,0.01,0.01,0.01,0.01,-0.01,0.56,0.08,0.32,0.01,0.01,0.0,0.0,0.01,0.01,0.62,0.06,0.29,0.01,0.01,0.0,0.0,0.0,0.01,22.496847,69.2511971299688,1829.4971,1796.9347,2875.0146,676.00958,1796.9347,892.2,-5.4,5.0,434.7,354.8,310.4,4.1,0.7,1.0,0.1,0.662353011724573,0.64279438695081,36,,36,6.36251072834569,39.0,-0.2000000000000001
FRA,08ME027,312.2,-123.027658535158,50.6616831441689,-1326.0,3.87411,0.39,0.08,0.29,0.01,0.01,0.03,0.03,0.16,0.0,0.38,0.08,0.35,0.01,0.01,0.02,0.02,0.12,0.0099999999999998,0.37,0.11,0.39,0.01,0.02,0.02,0.02,0.07,-0.01,24.63728,60.2524940962415,1832.1283,1798.703,2804.9651,1003.7277,1798.703,1280.5,-3.7,5.2,503.1,480.6,301.2,3.9,0.6,1.1,0.0,3.75981316618459,4.21333556300356,22,,22,5.74684196411665,27.0,0.75
FRA,08ME028,705.5,-123.410869218607,50.847947112829,-1400.26,1.88684,0.26,0.04,0.25,0.01,0.01,0.03,0.03,0.37,0.0,0.25,0.04,0.29,0.01,0.01,0.03,0.03,0.34,0.0,0.24,0.05,0.35,0.01,0.01,0.03,0.03,0.28,0.0,19.469044,77.2690031998543,1977.0,1920.2437,2926.9036,757.9068,1920.2437,1377.4,-5.2,4.7,453.8,740.3,322.2,3.6,0.6,1.0,0.0,4.54856476260795,5.19065029121444,22,,22,6.56032320212458,26.0,-0.25
FRA,08MF003,733.5,-121.196251715557,49.4414940315221,-1419.86,11.05398,0.8,0.1,0.08,0.0,0.01,0.01,0.0,0.0,0.0,0.77,0.12,0.09,0.01,0.01,0.01,0.0,0.0,-0.01,0.78,0.12,0.08,0.0,0.01,0.01,0.0,0.0,0.0,27.891468,279.095815372287,1233.9023,1195.3142,2446.8628,58.30072,1195.3142,1813.5,-0.5,9.0,644.9,268.3,270.8,3.5,0.5,1.0,0.0,3.82371052064905,3.81321904948172,26,,25,6.59918999561393,22.0,4.25
FRA,08MF009,320.3,-121.415410914161,49.2243819560263,-1411.89,5.19087,0.83,0.07,0.08,0.0,0.01,0.0,0.01,0.0,1.11022302462516e-16,0.78,0.1,0.1,0.01,0.01,0.0,0.01,0.0,-0.01,0.82,0.1,0.06,0.01,0.01,0.0,0.01,0.0,-0.01,30.552174,16.8361565884616,1255.385,1203.2788,2419.385,50.395626,1203.2788,2132.6,0.1,8.7,672.2,260.3,261.1,3.5,0.5,1.0,0.0,4.03294833628684,3.76007093258701,8,,7,5.77237526612181,7.0,4.4
FRA,08MF048,11.8,-121.793964355841,49.1245863602447,-1430.06,7.68508,0.95,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.93,0.04,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.93,0.04,0.01,0.0,0.01,0.01,0.0,0.0,0.0,22.289984,320.78417241072,1055.6687,927.00641,1608.3824,14.623496,927.00641,2628.9,2.5,10.3,799.5,152.5,238.7,3.5,0.5,1.0,0.0,2.09410844892003,2.79297651328882,14,,14,2.54944517092557,8.0,6.4
FRA,08MF062,89.1,-121.056841423855,49.5884050839996,-1326.28,3.55419,0.68,0.14,0.14,0.01,0.01,0.01,0.01,0.0,0.0,0.67,0.15,0.15,0.01,0.01,0.01,0.01,0.0,-0.01,0.68,0.14,0.14,0.01,0.01,0.01,0.01,0.0,0.0,23.647524,302.88366780775,1391.6259,1394.095,2153.238,785.0694,1394.095,1516.7,-1.7,8.4,588.9,296.0,286.1,3.5,0.6,1.0,0.0,3.36968117297583,4.2022595605592,51,,51,4.50092016461429,52.0,3.35
FRA,08MF065,714.6,-122.062207697788,49.9799097251292,-1404.48,1.27603,0.55,0.08,0.17,0.01,0.01,0.02,0.03,0.12,0.0099999999999998,0.47,0.11,0.27,0.01,0.01,0.02,0.02,0.08,0.01,0.54,0.1,0.25,0.01,0.02,0.02,0.02,0.04,0.0,29.455616,140.95130110094,1537.9855,1486.786,2732.0,306.52029,1486.786,1341.5,-0.6,7.3,628.5,244.1,264.1,4.2,0.6,1.1,0.0,4.38789690928873,4.51513736895487,42,,42,6.57312135163457,43.0,3.35
FRA,08MF068,722.0,-121.192962052719,49.4428302913664,-1420.02,11.21359,0.8,0.1,0.08,0.0,0.01,0.01,0.0,0.0,0.0,0.77,0.12,0.09,0.01,0.01,0.01,0.0,0.0,-0.01,0.78,0.12,0.08,0.0,0.01,0.01,0.0,0.0,0.0,27.872953,272.042479731133,1238.2062,1201.7565,2446.8628,91.226776,1201.7565,1809.6,-0.5,9.0,643.1,270.0,271.4,3.5,0.5,1.0,0.0,3.68505454651343,3.67393257350763,29,,30,6.58340922215877,33.0,4.25
FRA,08MG001,382.3,-122.048059947304,49.4213919396113,-1341.84,4.17993,0.76,0.1,0.08,0.01,0.01,0.01,0.02,0.02,-0.01,0.75,0.12,0.09,0.01,0.01,0.0,0.02,0.01,-0.01,0.76,0.11,0.09,0.01,0.01,0.0,0.02,0.0,0.0,26.708565,142.465635471696,840.77814,834.41895,2174.9238,27.067766,834.41895,3246.9,3.3,9.7,846.8,168.0,218.3,3.6,0.5,1.0,0.0,8.64709967644434,9.68662724216254,37,,59,5.94881797238651,37.0,6.5
FRA,08MG003,830.0,-123.005202866265,50.2202240057826,-1382.99,4.03193,0.54,0.06,0.16,0.01,0.01,0.03,0.03,0.17,-0.01,0.5,0.09,0.22,0.01,0.01,0.03,0.02,0.13,-0.01,0.53,0.08,0.22,0.01,0.01,0.02,0.03,0.11,-0.01,22.869709,232.8248180948,1480.9998,1449.8518,2882.1487,313.96039,1449.8518,1611.7,-1.3,6.8,602.5,343.9,270.5,3.6,0.6,1.0,0.0,5.5360283083017,4.47380865888037,2,,1,6.72262979485545,1.0,2.75
FRA,08MG005,2075.8,-123.3382206433,50.5699705969299,-1383.65,4.02607,0.4,0.07,0.17,0.01,0.02,0.03,0.03,0.27,0.0,0.35,0.09,0.23,0.01,0.02,0.02,0.03,0.24,0.01,0.34,0.11,0.29,0.01,0.02,0.02,0.03,0.18,0.0,24.368595,100.443163549953,1651.6514,1548.3816,2926.0,207.49147,1548.3816,1481.9,-2.1,6.5,574.1,436.1,276.5,3.7,0.6,1.0,0.0,5.19683137731052,4.76003816443432,67,,68,7.63858352650977,68.0,2.2
FRA,08MG008,643.4,-122.746404434813,50.5089329113157,-1451.28,6.50189,0.59,0.07,0.21,0.01,0.01,0.02,0.03,0.05,0.01,0.56,0.08,0.26,0.01,0.01,0.01,0.02,0.03,0.02,0.56,0.11,0.26,0.01,0.01,0.01,0.02,0.02,0.0,25.688337,140.404641677295,1572.7639,1488.0491,2581.7129,223.0,1488.0491,1128.1,-1.9,7.1,564.9,279.4,281.8,3.8,0.6,1.0,0.0,3.33009967446573,3.46722056555122,22,,20,6.46831965130282,16.0,2.6
